xbJA1lQcTBaA+5PFdh3sEw==,-38.0825191374,-57.565925325900004
QOQ1Rg7Y17fvskWtwVBCig==,-38.031046200000006,-57.5426108
mmRgykGs/RvTWARdbD2ECA==,-38.0283532,-57.54774499999999
tA4nOhtg/VmtN2zIkgdSPQ==,-37.973647799999995,-57.5686674
GbJXMYdbDgqzssh0o8rWgw==,-38.0320573,-57.57370770000001
+u3aHliMtWScjCPqCALHzA==,-37.955851323000005,-57.5584374129
UAHALRKGnvBaUqkSMDxtbg==,-34.5363657,-58.47428670000001
IfCN0oao54EHZpyxIXMI4w==,-34.532199,-58.485726
H+Y4mBL13BmNCbu5C/zdyg==,-34.514709100000005,-58.4962713
zXhrHFaRWF2ufh6q683L6Q==,-34.51171420000001,-58.48276460000001
Pqvp4rCZSeLy6hFP661e1A==,-34.5396596,-58.512962300000005
25xQKQ7IYgnYtYzOOwfRVA==,-34.5024667,-58.504230299999996
yLWEGBaDR5kjXTkuz6ssPw==,-34.538455,-58.526239000000004
+wupZMC0Cqu/ArzTSIJNPg==,-34.530893299999995,-58.5070433
y8fgYIqjtVnQNBdKXWu7QQ==,-34.5188595,-58.483272899999996
UkeOkId7nemF5omfxIAOFA==,-34.5095395,-58.5147632
eSk83KkuoNODShVDZ501mA==,-34.8383677834,-58.3772277825
Y29u5jioUZdLubBe9f93AA==,-34.7716896123,-58.3793610429
cWXfbgWwT4Vz231AzhkPSg==,-34.7687085,-58.443368299999996
FNg265t7i5qp6ILwv31D8w==,-34.7679945,-58.400023
5rezbGBB5yVJcVSSvUu5jg==,-34.606650200000004,-58.5693507
dd4AJtDP+Q3BKe0Iejdwcg==,-34.6236798,-58.55339670000001
XX5xj/LWb13DBIXpnhpQsQ==,-37.001878399999995,-57.135894900000004
Y63Ef4mpzNONHEZ9Nt45fA==,-34.654469299999995,-58.4710348
eWZmKDEdHdMJf+NoWBvfXQ==,-34.581775,-58.513521999999995
yy7JOKHHDrb7JDHLPw6RWw==,-34.8172362,-58.476040000000005
xVPckCKPUaadKeruYWtg0A==,-37.905178668400005,-57.777477177200005
8rkwHQP+fm4J6Q4UP7Weog==,-34.554407399999995,-58.5570047
na4uMg2bE8Wx9N207Fk+uw==,-34.572024400000004,-58.5435696
dSfBOq3W2Vf8QA4wIMoAmQ==,-34.543974299999995,-58.557477299999995
saI2Muiz+fDvLX62thOQ+g==,-34.5452696,-58.5727348
xRZfYWuts7QV5BgGLS7HVw==,-34.576556556199996,-58.532950803599995
kTTPCyI6pDjbbtnQIHj9qg==,-34.499704,-58.689780000000006
07O70ipMraSHzRt5RBR9EA==,-31.9053362027,-64.5894165408
IXSpta71Bu+CmzfdLfgrFQ==,-31.471808799999998,-64.5296774
ZZOywbPf3uXPoc+OL5c6aQ==,-34.400820200000005,-58.638197399999996
oFcDPXELIyD1CVl9rXokxw==,-34.400820200000005,-58.638197399999996
vPcS9j8xTH1P4NDeiOpJAw==,-34.576775,-58.4655714
nS4l3Rk67TBSIHkbPHGUWg==,-34.9164215305,-57.9621440878
nWSLa+E58UlbjvG7vbKUDQ==,-34.6086886,-58.385804500000006
UALnO3+3oenSEUeudsx3Bg==,-31.417911199999995,-64.20892789999999
4lpHZDu4UuYSEEkE7EmD7A==,-31.4611722,-64.234616
Oe1+tfmnYOD2iQzMHloc+w==,-34.4663154,-58.91537220000001
8kKR2rsnLagMEtw9PPb3BA==,-24.7849367,-65.4130079
3UKjinMfI8zui9qeCi/D8g==,-34.3943316,-58.650523899999996
2w/6JBwn8cUKNfnqnKxfTw==,-34.422571000000005,-58.5786256
a/jBuMKr2HO44JOeULy51g==,-34.6238355598,-58.4629990704
C6EMaNkmE+BFh92SSZqWgA==,-34.62407,-58.466239
gOCXO9wYX7cI9N8AyVigxQ==,-34.6224583,-58.45963929999999
QNLy+W0pGlAAc10uoywvSA==,-34.5534990839,-58.437735204700004
gPESthzf/yl6pEvjxGl5SA==,-34.5576954,-58.4649034
91i/SlIgGPH5uBY42TZLRg==,-34.5528143004,-58.4602603038
R4d66nvfObCgusmGgEmb/w==,-34.5444212735,-58.461687912200006
Q1H/IW9dINcpKbEii/k9og==,-34.5502619,-58.4643807
7P1+y+rX8rH6OyHDyDe7nQ==,-34.5503886,-58.464417700000006
AmYMAolv1e5LW6TDk8k1cA==,-34.5914818269,-58.3795458688
JALxIleqCOuZ8CgS8Cpc5g==,-34.596038799999995,-58.3814627
BMmKxgTTiJwPOD+vp/Sf5w==,-34.597752500000006,-58.376823800000004
m47xSXvABTWO5V6BUI8fAg==,-34.5974036,-58.37980160000001
KlcSdvGenBAuN3mIg1A8FA==,-34.5916158,-58.3800368
psxMgha7tebcdcibwf6UZg==,-34.3444538,-58.795787399999995
KA3M8VaCgOTXprrsgT2sdg==,-34.567194,-58.440587
l/OLkNixPFISC+3+FEo3aw==,-34.5637519,-58.4408231
/u4S42CsU9HlqabVST6PaQ==,-34.5764055,-58.4307595
7X+9+z+Bk1fj/0HN2fG/BA==,-34.5756962,-58.42116800000001
hr+W3VP7wB0Ay1YvRL6n9Q==,-34.5764055,-58.4307595
uUZNMI/ZTFP8JBl9b4PeyA==,-34.573895059099996,-58.4409677982
XZ7PhQ7x3OMzQyJPKk3T4g==,-34.5534990839,-58.437735204700004
guWYCQYcZSYhs0rByNKJfA==,-34.5671975,-58.43619279999999
Lznsv4J+6KxxYXZsexZjEQ==,-34.5776471,-58.4060644
0lN1w5FoTNEVjzgFRYRH9w==,-34.5637519,-58.4408231
EILyYc27CHf7C14dAlok+A==,-32.954307899999996,-60.6260708
TnEMA39myDuzAMSJEYg/SQ==,-32.9547528,-60.6298779
/Bf2lbeZnXzMT5tCB9I5GQ==,-32.9428311,-60.635633299999995
C+fCtlFfDfxsM/GqO0bAgA==,-32.956574800000006,-60.632928
YpY+fkvSiEzpPO9Cfp/cFQ==,-32.888223100000005,-60.689338899999996
0rswjjeJsLi132gBM8NIaQ==,-32.9386338,-60.6482512
zavjzNC2T7sCzNXhi36QuA==,-32.934653600000004,-60.657621
8a2y9481WZlkDtFs9RiQlA==,-32.9587649,-60.6501228
vqzJ7yj+XnA8KyidOZ7Rfw==,-32.9533517,-60.64319820000001
RVesMFBW0K5GIVrfs1xdFw==,-32.888223100000005,-60.689338899999996
l3Fs3WE9f7Z2bqMcnftVMQ==,-32.9419695,-60.66728829999999
DQN5debMuyuGl74Y0Bqd0g==,-32.943090500000004,-60.66266579999999
ObRExdvOt2ig/HahSXJb7w==,-34.563328999999996,-58.462476
VbJTigbYGd7L8WuH3vqSxA==,-34.572577,-58.456198
v7EI+UOQYnt7YSbrj7JobA==,-34.57264489999999,-58.4625939
+3YyU3TJIEE7G5gB0826Dg==,-34.553644399999996,-58.46170279999999
VpnyfIpbRTyCPd7y49yy4Q==,-34.5550954,-58.459320999999996
S4pe/As+c1eMmStaXteq7A==,-34.56244,-58.4596605
+C568Y5u5kKVwfyjaNr5HQ==,-34.5661321994,-58.4520077705
