eHjwCkyPkO2uw9FfV+e0iw==,-34.594440000000006,-58.55236
DTWh2VVTZNRU14BdhydY+A==,-34.652004,-58.470307
WWIT8qgBe8BF+7HMK30jVw==,-34.5995708847,-58.9024569592
tO2MT1fO8e2531J1OGTAvA==,-34.8975207533,-58.4841406345
s5ryFXkVFah9AAsLs4g3EQ==,-34.8912086,-58.4768073
G+PcOctJ6Fz+5Hu6ji83RQ==,-34.888574799999994,-58.488591299999996
omfWOd4toPPaXwQv5p7ZtQ==,-34.888574799999994,-58.488591299999996
XlJRxgaSLIgdUo9rzfhpaQ==,-34.897158600000004,-58.484571499999994
4ZNOZ1tdTGH/ONauIdKhvA==,-34.897158600000004,-58.484571499999994
Nmgf3s7KJYOQA/Wy3nneMQ==,-34.897158600000004,-58.484571499999994
cqmtY9XiVSRbHa9gZa0u5w==,-34.888574799999994,-58.488591299999996
8o2kBkZSBbLMkhCqRPURxw==,-34.886175097199995,-58.5050815582
mAvOH1gW15TslLVhnYe7NQ==,-37.9474256,-57.7778205
8VSUmiCIieLZQQZ3As3FVw==,-34.538185,-58.581054
JlNVQGkyRwbBS4cmKWGcmA==,-34.553670000000004,-58.528875
11/cUQWTnEFnNdiod90Ipw==,-34.466530299999995,-58.6985285
mtITIVSERrNHjmX9Djf7mQ==,-34.466530299999995,-58.6985285
hUI8mu/bqh8aKHew8Wn2TQ==,-34.2677659,-59.459284999999994
WsEnga2/g9OfGLEzyTOHMA==,-34.248668,-59.469788
Op1d+MMs/JYca6j8kfHDqg==,-34.402867,-59.073744
yEA1yhlBbKic4tOGcwibNw==,-34.763898,-58.400024800000004
FtRvBXfgUVlQzul05sDxMg==,-26.832762300000002,-65.2031471
ArigFIdb2PBuNoUr24+iug==,-34.4271729,-58.6570799
t+Hfu68zcRWw0gVFQ3qdWg==,-34.622775,-58.459641299999994
z+84NM/WfSpoh6Itwuqj2w==,-34.7023545299,-58.3937569754
PGKH7drZ6IYGZHxG/V6Awg==,-34.57910089999999,-58.407450600000004
FkUpiuJUdPuQ4NPvPdQmlw==,-34.5792781,-58.4149687
dfhB+0+lx4PUYW+kkHvvWA==,-34.577221200000004,-58.4139192
SC7TyF1dP4QUT5o5k2O6Rw==,-34.577753,-58.4123819
TxhBZNxTGntyaHXAg2LL5w==,-34.57910089999999,-58.407450600000004
4zIT1+2QMMz6SEzJcoqhLg==,-34.5880232,-58.416943200000006
y7PVjT4kBKwA2kWJV0penQ==,-34.565135999999995,-58.434305
b5vXGPtKCROJCaYQ6UU9Zw==,-34.5817646,-58.40902420000001
2jzEH53lxMT8FQb5G8+8yQ==,-34.580725496599996,-58.4138981396
hJ9iVdMCOYqnXyemJqFdsA==,-32.9722283,-60.638352399999995
Du7TbSmwDiANTmf3Uh3pbw==,-34.641847999999996,-58.3740691
YVmTTUairsQXCNrD5VI/Fg==,-31.417983000000003,-64.18060799999999
ebbKTcPtnIAYq0Sjx+derQ==,-34.5854596,-58.397728799999996
A6OBC7hi5ztcntW+yVEXzg==,-34.588507,-58.389982200000006
8Ie0mnRYrKSXVLzYEJvfGg==,-34.5956771,-58.395028700000005
7JNK3PMOekrU7E6JpExzBQ==,-34.6031943,-58.4067971
