XJm2cZ7rGgzkriXv4SU8VQ==,-37.2533936523,-56.968187542299994
TqBUXs5pzZzwowl/eanwaA==,-34.714564700000004,-58.2710674
vM+NZi5v6+37Iw4Nx0qPrw==,-31.453642600000002,-64.1500417
JcUF21sSHVbNwFEqXLk3tg==,-31.359447600000003,-64.2317793
ZR1Vm0tn/YsI3MNrfZ+9XQ==,-31.4305533,-64.2812264
lFcy4V1rlxL7MkcY6Gb2jw==,-31.3435875,-64.2624498
Kw0kM1rEiBHYvJKaO6Zfrw==,-31.3881484,-64.2373711
XritA/Hu3lkJ6PYhYyKi8A==,-34.5888741771,-58.4943557989
nDAcfsJDJW+dA2UEc6ouKA==,-31.452183500000004,-64.5211311
h1ps2gUn7vyiTh4TX+9olg==,-32.8240345476,-60.9926931521
ROkgEL+XTBtyTgCpX4fAcg==,-34.4476799,-58.8052387
Yc61KnEe5c3jJfxSLhdPbQ==,-34.4334925,-58.906161399999995
HsQCboP7uRVfDUhUyLzo6w==,-34.4537289,-58.796328
+0RNbC9edKSLoa/7Cb1Cxg==,-34.380789,-58.695431000000006
CsSo8c4xBNMOjyAz/IA18g==,-34.38132,-58.691976000000004
z1V8pLwPwkBs2Ikf3vxEpA==,-34.455822999999995,-58.645894999999996
U99wbKjJ9QBLiJWdCAdDFA==,-34.361124,-58.750958
maE1gLoOKKEUqAfUp4E0rg==,-38.277676,-57.8392789
CEEWgIMXlvUhiwdsqd8zHQ==,-34.720924,-58.2821473
2P+f2gtW+m4bSQJlHpoweA==,-32.971699859699996,-60.654374927700005
38XJWp320AAtxpnjKyPifg==,-32.9164142667,-60.6801847366
62mvNv10qYyIRT2FAx3hWQ==,-31.3435875,-64.2624498
3UdQP8eyHfReKUtimx2UgQ==,-31.3435875,-64.2624498
4appZo5LSqyhQ+MGqtX7IQ==,-31.348418900000002,-64.2642161
I6AduIxDICUZfZmxm9nyYA==,-31.390501300000004,-64.2173806
BWtsrphsK/caeSLasJ17tg==,-31.3345225,-64.29018420000001
b8A44NI3MG6ahtB0/IzkHQ==,-31.3965778108,-64.149562
omrOzfet3bBSKKfAbSUBvQ==,-31.3331607,-64.2984518
5hrByHBqsSyj/Wfs9zsFow==,-31.421602500000002,-64.1657246
7ioBYAxahqLh783tIcrFJQ==,-31.3435875,-64.2624498
mO7HM54jqo0qRAWhUhnO8A==,-31.3821555,-64.22290890000001
1Q7VtKjHX44AwkFQSOM2lA==,-31.4386471,-64.176895
HQDgcY0QHHMYnfesVwUBSA==,-31.3650901,-64.2622824
N7V/9rV4lABdhGOzbBvLPQ==,-31.6046286,-60.6869355
YamTwAzIURUDwGnX4tuC4w==,-38.0003258917,-57.55397244899999
nBuSkNcCIqy3hp+VoXM12A==,-38.026293211,-57.5484792849
znJw9MfNlV4W2PKoYxUJVQ==,-42.7519314662,-65.0442263562
amWICWFEEIbJJ4lYkLZHOg==,-31.1969788,-64.2879221
uemYHEaT8jpqObQGdNa39w==,-34.6134463191,-58.5841213985
YIoGVtYfyO8J3ATFVkmIGw==,-38.271772,-57.8379718
Co4pCG6MoPA2BBHnW9Nblw==,-38.2736484614,-57.8358481037
Lb1+B3Tv6ItyEGCljQOxfQ==,-34.721166375,-58.256835875
eHq2WOJyJmZjOBAxAYfBbg==,-34.7418729005,-58.278681705299995
7qFa3RDHYwx4bKJgvAFJrQ==,-34.721166375,-58.256835875
BkmNYiaHmYnFBJpFSSv8Kg==,-34.5569159152,-58.447818740699994
Srm4eAvnUZbPWatZKLS3Ow==,-34.553425331,-58.4505495058
8qNPWM3+GGsogG8sZgWjpA==,-31.412331800000004,-64.1868702
F3V1McNOByu/NxlhfxE2yA==,-31.417619300000002,-64.1824414
3voZSYBAZp+98irM4emfZA==,-30.7162929,-64.8091812
kbLt3yDhe15UOm7SzABtYA==,-34.907684241300004,-57.954850583500004
xgYhA+mMVHM+9CDOMjevbg==,-31.6481858665,-60.7064326019
bKAnahGfuxBvGhQNNcaWVA==,-34.574388299999995,-58.44872779999999
s9c/DIssQzr/L1LFg8ClkQ==,-34.645460899999996,-58.66855079999999
j/bCtDaa5+iAT86ZpUJVbw==,-34.6460626326,-58.5629151267
rBT2cZsKIZ8DiaUgAnhdIA==,-34.734709,-58.58531609999999
H/dIBRyxwSaY51lJ66YB6A==,-34.722843299999994,-58.595166799999994
uiQ43tPhnUPbdfu685cnDQ==,-34.715061299999995,-58.59816970000001
ZOYELy1n4TQw6N4Ji7/s9A==,-34.6733403001,-58.573953557399996
ZcdaDg0/67CQtzX+oy5FQQ==,-34.6733403001,-58.573953557399996
CXbn5SJNrZWxK3yxI8HcoQ==,-34.7497482,-58.5845909
z85Mj4s8Locoq5WGLv9N4g==,-34.619304,-58.361402000000005
4OYbQ9gfdxdy69x8DRBV7A==,-41.1334722,-71.3102778
RzCfXx1qEjcr+Q2xssMduQ==,-34.46314395,-58.851832200100006
ByurlH/gQhO0Uhs2L4LTYg==,-34.424699,-58.658299
7z+oIgyjbFKW6bL7TdJCQQ==,-34.648046826999995,-58.622076488400005
ppx713utwz+OiZvhAIVK1A==,-34.543526,-58.461481000000006
L1krR6YgVdcjltasMad4Pw==,-34.5705179,-58.426531700000005
xFYaDSE6zXrwAP9QnaJ3Wg==,-34.6058885,-58.4237625
KBmB+atjGV4wEhFMlY9WdA==,-34.350424,-58.78895
XazLrmijJzN9ap2LpMQVuQ==,-34.6409708,-58.513854099999996
nq+7CnmH14goglFWmc0Yog==,-38.2711806,-57.829071
SxpvLJYHngOI6vM1slxd8Q==,-38.2711806,-57.829071
eC4rbuTnQtbbhENwG8yqIg==,-38.2711806,-57.829071
ubCnfeIRRZkKKS3xU4MCQA==,-38.269997700000005,-57.829262899999996
GMwQ/7hJZ2CB1ciWPU4xdw==,-34.578177000000004,-58.414739000000004
c11kZPafSj3cOZ88yK7Mvg==,-34.576944399999995,-58.41222220000001
Rt/KyHj5pWsX6PAkssChrA==,-32.96315384,-60.64685059
O+e50hb4qRHKqgcvQdNDoA==,-32.9583168,-60.65404129
8yreAl2Hg4Qkh1In1At57A==,-32.9595734,-60.650391299999995
Xv0SPNYNKWL3hgueCxSXfQ==,-32.9595734,-60.650391299999995
PlkGhcI4AW6WjhPxY+8H3A==,-32.9595734,-60.650391299999995
RKg2LfMta2hEzuthSeEN6A==,-32.9595734,-60.650391299999995
eKqvmo4EddQ9LEegyzTvWA==,-32.94248581,-60.66761017
+JoqLjWqFQIOoKTKZEX9FA==,-32.94248581,-60.66761017
HZ88qi92P49tQM1XM5AKfg==,-32.937926000000004,-60.6685343
